user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
24,21072,"Zu den Studienfächern in diesem Bereich zählen nicht nur die Politikwissenschaften, sondern etwa auch Staats- und Verwaltungswissenschaften sowie spezialisierte Masterstudiengänge im Bereich Entwicklungspolitik und Friedens- und Konfliktforschung.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21454,Das Feld Sport umfasst in erster Linie die Studiengänge Gesundheitssport und Sportwissenschaft.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21860,Die Absolvent*innen aller Bereiche können auch in Forschungseinrichtungen Beschäftigung finden.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,16774,"Im Einzelnen handelt es sich um Journalistik (Hauptfach-, Nebenfach-, Schwerpunktstudiengänge), um Publizistik und um Kommunikations- und Medienwissenschaft.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_506,"Das Klima in dieser Zeit war daher nicht nur heiß, sondern auch sehr trocken.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_868,"Über die Parlamentarisierung hinausgehende, von rätedemokratischen Ideen geleitete Ziele des linken Flügels der Revolutionäre scheiterten am Widerstand der SPD-Führung.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_448,Der Temperaturanstieg führt zum Rückgang des Gletschereises  nur eine von vielen Folgen der globalen Erwärmung.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_162,Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_676,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,20287,Mit ihm ist auch eine erste Entscheidung für das spätere berufliche Einsatzgebiet verbunden.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_322,Mit zunehmender Chancengleichheit für beide Geschlechter wünschen und erwarten auch Frauen zunehmend finanzielle und berufliche Unabhängigkeit.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_882,"Auf drei Schiffen des III. Geschwaders weigerten sich die Matrosen, die Anker zu lichten.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_84,Bei Abfahrten werden teilweise Geschwindigkeiten über 100 km/h erreicht.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_738,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_907,Sie kehrten entweder um oder schlossen sich der Aufstandsbewegung an.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,6362,Doch ist die Zahl der für sie überhaupt geeigneten Arbeitsplätze sehr beschränkt.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_734,Die politische Zusammensetzung des Parlaments spiegelt sich dabei naturgemäß auch in der Zusammensetzung des Komitees wider.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,13257,Das erste Ausbildungsjahr wird in den Ländern durchgeführt.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_364,In mehreren tausend Jahren könnte es hier eine neue Landverbindung zwischen Schweden und Finnland geben.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,4338,Trotz eines Anstiegs des Frauenanteils von 5 % (1961) auf 9 % (1970) liegt dieser immer noch unter dem durchschnittlichen Anteil der Frauen an allen erwerbstätigen Hochschulabsolventen.,3,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21035,Hochschulen in Deutschland sind in staatlicher Hand.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,14757,"Grundstudium: Im Vordergrund stehen die mathematisch-technisch-naturwissenschaftlichen Fächer, hinzu kommen die Grundlagen der Volks- und Betriebswirtschaft sowie der Rechtswissenschaft.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_276,"Auch im späteren Römischen Reich, insbesondere von der Regierung Hadrians bis zu den späten Severern und von der Herrschaft des Gallienus bis zur Römischen Tetrarchie, war das Rasieren eine selten geübte Praxis.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_966,"Die Schweiz und Norwegen (nach neuerlichem Negativvotum der Bürger) blieben außen vor, sodass die Europäische Union nun 15 Mitglieder umfasste.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_809,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,19367,Die Auswahl der verwendeten Materialien und Werkstoffe ist also von entscheidender Bedeutung.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_839,"Auf den Grabsteinen des Buchauer jüdischen Friedhofs sind noch heute die Namen vieler Verwandter Einsteins zu finden; so unter anderem auch der des letzten Juden Buchaus, Siegbert Einstein, eines Großneffen des Physikers, der das KZ Theresienstadt überlebt hatte und nach dem Zweiten Weltkrieg zeitweise zweiter Bürgermeister der Stadt Buchau war.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_447,"Während der globale Temperaturanstieg in der ersten Hälfte des 20. Jahrhunderts einer Mischung verschiedener natürlicher und anthropogener Faktoren zugemessen wird (Schwankungen in der Solarvariabilität, geringe vulkanische Aktivität und erster deutlicher Anstieg der Treibhausgase), so wird allgemein der sich beschleunigende Temperaturanstieg seit 1970 dem sich deutlich verstärkenden anthropogenen Treibhauseffekt zugerechnet.",3,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21868,"Beschäftigung bei Klebstoffherstellern, Herstellern von Wasch- und Reinigungsmitteln, von Brandschutzmitteln, in der Nahrungsmittel- und Getränkeindustrie und der Baustoff- und Zementindustrie.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_284,"Zur Rasur teilten sich die Mönche in Paare auf, bei denen jeweils ein Mönch das Rasiermesser und der andere eine Schüssel mit Wasser hielt.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,6428,Deutsche Sprache und Literatur sind die Hauptgegenstände von Forschung und Lehre der Germanistik in sprachwissenschaftlicher (6.56) wie in literaturwissenschaftlicher Betrachtungsweise.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_590,"Im Osten grenzt der Park an das Indianerreservat der Blackfoot-Indianer mit dem markanten Chief Mountain auf der Grenze, im Norden an Kanada.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_755,Eine Rücknahme des Preises ist jedoch nicht möglich und die Entscheidung des Gremiums entsprechend nicht formal anfechtbar.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_511,"Nachdem das erste Wasser kondensiert war, entstand allmählich der Wasserkreislauf und damit die Hydrosphäre.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21943,"Aufgabe der Choreograf*innen ist es, Tanzinszenierungen zu entwickeln und zu bearbeiten.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_586,Auf dem Hauptkamm verläuft die Kontinentale Wasserscheide und im Glacier-Nationalpark liegt der Triple Divide Peak mit einer Höhe von 2433 m.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,18571,Gegenstand der Sozialpsychologie sind die vielfältigen Bedingungen und Wirkungen für das soziale Verhalten und die Interaktionen zwischen Individuen und Gruppen.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,21081,"Nach der ärztlichen Approbation gibt es vielfältige Möglichkeiten der fach-ärztlichen Weiterbildung, die auf der Grundlage der Weiterbildungsordnungen der Landesärztekammern erfolgen.",2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_279,Laut Plinius dem Älteren wurden Spinnweben zur Versorgung von Schnitten im Gesicht verwendet.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,12632,Ergänzend kann dazu eine IHK-Prüfung zum »Datenverarbeitungskaufmann« abgelegt werden.,4,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_485,Zuverlässige und instrumentell ermittelte Temperatur- und Klimadaten stehen auf breiterer Basis erst seit der zweiten Hälfte des 19. Jahrhunderts zur Verfügung.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,6641,"Bibliothekswesen, Dokumentation und Publizistik rechnen damit zu den Fachrichtungen mit zahlenmäßig geringem Gewicht.",1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,TC_743,Diese Vergabe wurde von Deutschland und besonders von Adolf Hitler scharf verurteilt und als Akt aggressiver Außenpolitik Norwegens gegenüber dem Deutschen Reich gewertet.,2,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,12700,Diese Ausbildung soll ebenfalls eine Alternative zum Hochschulstudium eröffnen.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,18853,Es werden zwei Fächer miteinander kombiniert.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,15059,Für Chemiker und Biologen ist der Bereich der Forschung und Entwicklung an Hochschulen und Forschungseinrichtungen sowie in der chemischen und pharmazeutischen Industrie ein wichtiges Einsatzgebiet.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,11061,"Vorlesungen, Übungen und Praktika in den naturwissenschaftlichen (Botanik, Chemie, Mathematik und Physik), wirtschaftswissenschaftlichen und technischen Grundfächern.",5,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,15377,So ist z.B. auch die nordamerikanische Kunst nach 1800 fester Bestandteil des Faches.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
24,16723,Theoretische und praktische Ausbildung in der Zahnheilkunde und weiteren zugehörigen medizinischen Fächern.,1,male,16,german_and_another_language,2,1,2,college,academic,STEM
25,10092,Die Zahlen beruhen auf dem Mikrozensus 1980 (vgl. Seite 95).,3,female,17,german,1,1,2,college,academic,languages_humanities
25,20663,Bei entsprechender Schwerpunktsetzung ist je nach Hochschule auch ein Studium im Rahmen der Betriebswirtschaft oder des Wirtschaftsingenieurwesens möglich.,1,female,17,german,1,1,2,college,academic,languages_humanities
25,21687,"In den vergangenen Jahren hat sich hierbei der Begriff Corporate Governance etabliert, der nicht nur die monetäre Wertschöpfung im Blick hat, sondern auch die ideellen Unternehmenswerte, die nach innen und außen image- und wertsteigernd wirken.",2,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_612,"Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.",4,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_36,Mit der Völkerwanderung kam der Zerfall der römischen Badekultur.,1,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_10,"Der Aufbau ähnelt dem von Biomembranen, jedoch befindet sich bei Seifenblasen das Wasser innerhalb der Membran, nicht außerhalb.",3,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_931,"Das Parlament teilt sich die Gesetzgebungsfunktion mit dem Rat der Europäischen Union, es nimmt also europäische Gesetze (Richtlinien, Verordnungen, Entscheidungen) an.",1,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_186,Als Geschäftsmann sah auch er in der umständlichen  und damit teuren  Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.,3,female,17,german,1,1,2,college,academic,languages_humanities
25,6520,"Sie vermitteln, wie die Hauptgebiete der Landwirtschaft/ Agrarwissenschaft (6.29), ein breites Spektrum wissenschaftlicher Grundlagen und Kenntnisse.",3,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_905,"Der Gouverneur der Marinebasis, Wilhelm Souchon, sah sich gezwungen, zu verhandeln und die inhaftierten Matrosen freizulassen.",1,female,17,german,1,1,2,college,academic,languages_humanities
25,1923,Die Gesamtstudiendauer kann sich dadurch unter Umständen erheblich verlängern.,1,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_636,In einigen Fällen erreicht der verwertete Kunststoff durchaus das Eigenschaftsniveau der Originalware.,2,female,17,german,1,1,2,college,academic,languages_humanities
25,15959,"Zunehmend auch im Bereich Public Relations/Öffentlichkeitsarbeit und Corporate Publishing, wobei es hier vielfältige Überschneidungen zu den Bereichen Werbung/Marketing gibt.",2,female,17,german,1,1,2,college,academic,languages_humanities
25,2555,Ein Spezialstudium in Porzellantechnik ist an der FH Nürnberg möglich.,1,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_458,Getrennt sind diese beiden Gebiete durch die Gleichgewichtslinie.,2,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_153,"Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).",1,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_237,"Ein solches ist genau dann ideal, wenn seine Flächen alle die gleiche Form und Größe haben, und wenn man zwei Flächen nicht anhand ihrer relativen Position zu den anderen Flächen unterscheiden kann.",2,female,17,german,1,1,2,college,academic,languages_humanities
25,TC_825,Albert Einstein gilt als Inbegriff des Forschers und Genies.,1,female,17,german,1,1,2,college,academic,languages_humanities
25,726,Die Aussichten sind sehr ungünstig.,1,female,17,german,1,1,2,college,academic,languages_humanities
26,18190,"Tätigkeitsfelder ergeben sich vor allem in Unternehmen und Einrichtungen, die Verfahren der Nanotechnologie erforschen, entwickeln oder anwenden.",1,female,16,german,2,1,2,college,mixed,other
26,5140,An der Hochschule Bremerhaven besteht ein eigenständiger Studiengang Transportwesen.,1,female,16,german,2,1,2,college,mixed,other
26,20958,Entsprechend eng sind die Verbindungen zu den Werkstoffwissenschaften (siehe Abschnitt 3.2.23).,3,female,16,german,2,1,2,college,mixed,other
26,20914,"Ziel des Studiums ist es, historische und moderne Quellentexte selbstständig zu übersetzen, zu analysieren und in den richtigen Kontext einordnen zu können.",1,female,16,german,2,1,2,college,mixed,other
